University,Program-Code,Program-Major-Name,Field-Type,First-Cap,Second-Cap,Female-Cap,Male-Cap,Description
ادامه دانشگاه تربيت دبير شهيد رجايي تهران,1313,مهندسي معماري,,1,-,زن,ـــ,ويژه داوطلبان بومي استان گلستان
ادامه دانشگاه تربيت دبير شهيد رجايي تهران,1314,مهندسي معماري,,1,-,زن,ـــ,ويژه داوطلبان بومي استان گيلان
ادامه دانشگاه تربيت دبير شهيد رجايي تهران,1315,مهندسي معماري,,1,-,ـــ,مرد,ويژه داوطلبان بومي استان لرستان
ادامه دانشگاه تربيت دبير شهيد رجايي تهران,1316,مهندسي معماري,,1,-,زن,ـــ,ويژه داوطلبان بومي استان مازندران
ادامه دانشگاه تربيت دبير شهيد رجايي تهران,1317,مهندسي معماري,,2,-,1,1,ويژه داوطلبان بومي استان مركزي
ادامه دانشگاه تربيت دبير شهيد رجايي تهران,1318,مهندسي معماري,,1,-,ـــ,مرد,ويژه داوطلبان بومي استان همدان
ادامه دانشگاه تربيت دبير شهيد رجايي تهران,1319,مهندسي مكانيك,,2,-,ـــ,مرد,ويژه داوطلبان بومي استان آذربايجانشرقي/زمينه تخصصي مكانيك خودرو
ادامه دانشگاه تربيت دبير شهيد رجايي تهران,1320,مهندسي مكانيك,,2,-,ـــ,مرد,ويژه داوطلبان بومي استان آذربايجانغربي/زمينه تخصصي مكانيك خودرو
ادامه دانشگاه تربيت دبير شهيد رجايي تهران,1321,مهندسي مكانيك,,1,-,ـــ,مرد,ويژه داوطلبان بومي استان اردبيل/زمينه تخصصي مكانيك خودرو
ادامه دانشگاه تربيت دبير شهيد رجايي تهران,1322,مهندسي مكانيك,,3,-,ـــ,مرد,ويژه داوطلبان بومي استان اصفهان/زمينه تخصصي مكانيك خودرو
ادامه دانشگاه تربيت دبير شهيد رجايي تهران,1323,مهندسي مكانيك,,1,-,ـــ,مرد,ويژه داوطلبان بومي استان البرز/زمينه تخصصي مكانيك خودرو
ادامه دانشگاه تربيت دبير شهيد رجايي تهران,1324,مهندسي مكانيك,,1,-,ـــ,مرد,ويژه داوطلبان بومي استان ايلام/زمينه تخصصي مكانيك خودرو
ادامه دانشگاه تربيت دبير شهيد رجايي تهران,1325,مهندسي مكانيك,,1,-,ـــ,مرد,ويژه داوطلبان بومي استان بوشهر/زمينه تخصصي مكانيك خودرو
ادامه دانشگاه تربيت دبير شهيد رجايي تهران,1326,مهندسي مكانيك,,4,-,ـــ,مرد,ويژه داوطلبان بومي استان تهران/زمينه تخصصي مكانيك خودرو
ادامه دانشگاه تربيت دبير شهيد رجايي تهران,1327,مهندسي مكانيك,,1,-,ـــ,مرد,ويژهداوطلبانبومي استان چهارمحال وبختياري/زمينهتخصصي مكانيكخودرو
ادامه دانشگاه تربيت دبير شهيد رجايي تهران,1328,مهندسي مكانيك,,1,-,ـــ,مرد,ويژه داوطلبان بومي استان خراسان جنوبي/زمينه تخصصي مكانيك خودرو
ادامه دانشگاه تربيت دبير شهيد رجايي تهران,1329,مهندسي مكانيك,,2,-,ـــ,مرد,ويژه داوطلبان بومي استان خراسان رضوي/زمينه تخصصي مكانيك خودرو
ادامه دانشگاه تربيت دبير شهيد رجايي تهران,1330,مهندسي مكانيك,,1,-,ـــ,مرد,ويژه داوطلبان بومي استان خراسان شمالي/زمينه تخصصي مكانيك خودرو
ادامه دانشگاه تربيت دبير شهيد رجايي تهران,1331,مهندسي مكانيك,,1,-,ـــ,مرد,ويژه داوطلبان بومي استان خوزستان/زمينه تخصصي مكانيك خودرو
ادامه دانشگاه تربيت دبير شهيد رجايي تهران,1332,مهندسي مكانيك,,1,-,ـــ,مرد,ويژه داوطلبان بومي استان زنجان/زمينه تخصصي مكانيك خودرو
ادامه دانشگاه تربيت دبير شهيد رجايي تهران,1333,مهندسي مكانيك,,1,-,ـــ,مرد,ويژه داوطلبان بومي استان سمنان/زمينه تخصصي مكانيك خودرو
ادامه دانشگاه تربيت دبير شهيد رجايي تهران,1334,مهندسي مكانيك,,1,-,ـــ,مرد,ويژه داوطلبانبومي استان سيستان وبلوچستان/زمينه تخصصي مكانيك خودرو
ادامه دانشگاه تربيت دبير شهيد رجايي تهران,1335,مهندسي مكانيك,,5,-,ـــ,مرد,ويژه داوطلبان بومي استان فارس/زمينه تخصصي مكانيك خودرو
ادامه دانشگاه تربيت دبير شهيد رجايي تهران,1336,مهندسي مكانيك,,1,-,ـــ,مرد,ويژه داوطلبان بومي استان قزوين/زمينه تخصصي مكانيك خودرو
ادامه دانشگاه تربيت دبير شهيد رجايي تهران,1337,مهندسي مكانيك,,1,-,ـــ,مرد,ويژه داوطلبان بومي استان قم/زمينه تخصصي مكانيك خودرو
ادامه دانشگاه تربيت دبير شهيد رجايي تهران,1338,مهندسي مكانيك,,1,-,ـــ,مرد,ويژه داوطلبان بومي استان كردستان/زمينه تخصصي مكانيك خودرو
ادامه دانشگاه تربيت دبير شهيد رجايي تهران,1339,مهندسي مكانيك,,1,-,ـــ,مرد,ويژه داوطلبان بومي استان كرمان/زمينه تخصصي مكانيك خودرو
ادامه دانشگاه تربيت دبير شهيد رجايي تهران,1340,مهندسي مكانيك,,1,-,ـــ,مرد,ويژه داوطلبان بومي استان كرمانشاه/زمينه تخصصي مكانيك خودرو
ادامه دانشگاه تربيت دبير شهيد رجايي تهران,1341,مهندسي مكانيك,,1,-,ـــ,مرد,ويژه داوطلبانبومياستانكهكيلويه وبويراحمد/زمينه تخصصي مكانيك خودرو
ادامه دانشگاه تربيت دبير شهيد رجايي تهران,1342,مهندسي مكانيك,,1,-,ـــ,مرد,ويژه داوطلبان بومي استان لرستان/زمينه تخصصي مكانيك خودرو
ادامه دانشگاه تربيت دبير شهيد رجايي تهران,1343,مهندسي مكانيك,,1,-,ـــ,مرد,ويژه داوطلبان بومي استان مازندران/زمينه تخصصي مكانيك خودرو
ادامه دانشگاه تربيت دبير شهيد رجايي تهران,1344,مهندسي مكانيك,,1,-,ـــ,مرد,ويژه داوطلبان بومي استان هرمزگان/زمينه تخصصي مكانيك خودرو
ادامه دانشگاه تربيت دبير شهيد رجايي تهران,1345,مهندسي مكانيك,,1,-,ـــ,مرد,ويژه داوطلبان بومي استان يزد/زمينه تخصصي مكانيك خودرو
ادامه دانشگاه تربيت دبير شهيد رجايي تهران,1346,مهندسي مكانيك,تاسيسات حرارتي و برودتي,3,-,ـــ,مرد,ويژه داوطلبان بومي استان آذربايجان شرقي
ادامه دانشگاه تربيت دبير شهيد رجايي تهران,1347,مهندسي مكانيك,تاسيسات حرارتي و برودتي,2,-,ـــ,مرد,ويژه داوطلبان بومي استان آذربايجان غربي
ادامه دانشگاه تربيت دبير شهيد رجايي تهران,1348,مهندسي مكانيك,تاسيسات حرارتي و برودتي,1,-,ـــ,مرد,ويژه داوطلبان بومي استان اصفهان
ادامه دانشگاه تربيت دبير شهيد رجايي تهران,1349,مهندسي مكانيك,تاسيسات حرارتي و برودتي,2,-,ـــ,مرد,ويژه داوطلبان بومي استان تهران
ادامه دانشگاه تربيت دبير شهيد رجايي تهران,1350,مهندسي مكانيك,تاسيسات حرارتي و برودتي,2,-,ـــ,مرد,ويژه داوطلبان بومي استان خراسان رضوي
ادامه دانشگاه تربيت دبير شهيد رجايي تهران,1351,مهندسي مكانيك,تاسيسات حرارتي و برودتي,2,-,ـــ,مرد,ويژه داوطلبان بومي استان خوزستان
ادامه دانشگاه تربيت دبير شهيد رجايي تهران,1352,مهندسي مكانيك,تاسيسات حرارتي و برودتي,1,-,ـــ,مرد,ويژه داوطلبان بومي استان سيستان و بلوچستان
ادامه دانشگاه تربيت دبير شهيد رجايي تهران,1353,مهندسي مكانيك,تاسيسات حرارتي و برودتي,1,-,ـــ,مرد,ويژه داوطلبان بومي استان فارس
ادامه دانشگاه تربيت دبير شهيد رجايي تهران,1354,مهندسي مكانيك,تاسيسات حرارتي و برودتي,1,-,ـــ,مرد,ويژه داوطلبان بومي استان كرمان
ادامه دانشگاه تربيت دبير شهيد رجايي تهران,1355,مهندسي مكانيك,تاسيسات حرارتي و برودتي,1,-,ـــ,مرد,ويژه داوطلبان بومي استان كرمانشاه
ادامه دانشگاه تربيت دبير شهيد رجايي تهران,1356,مهندسي مكانيك,تاسيسات حرارتي و برودتي,1,-,ـــ,مرد,ويژه داوطلبان بومي استان گلستان
ادامه دانشگاه تربيت دبير شهيد رجايي تهران,1357,مهندسي مكانيك,تاسيسات حرارتي و برودتي,1,-,ـــ,مرد,ويژه داوطلبان بومي استان گيلان
ادامه دانشگاه تربيت دبير شهيد رجايي تهران,1358,مهندسي مكانيك,تاسيسات حرارتي و برودتي,1,-,ـــ,مرد,ويژه داوطلبان بومي استان مازندران
ادامه دانشگاه تربيت دبير شهيد رجايي تهران,1359,مهندسي مكانيك,تاسيسات حرارتي و برودتي,1,-,ـــ,مرد,ويژه داوطلبان بومي استان همدان
ادامه دانشگاه تربيت دبير شهيد رجايي تهران,1360,مهندسي مكانيك,ساخت و توليد,1,-,ـــ,مرد,ويژه داوطلبان بومي استان  خراسان جنوبي
ادامه دانشگاه تربيت دبير شهيد رجايي تهران,1361,مهندسي مكانيك,ساخت و توليد,2,-,ـــ,مرد,ويژه داوطلبان بومي استان آذربايجان شرقي
ادامه دانشگاه تربيت دبير شهيد رجايي تهران,1362,مهندسي مكانيك,ساخت و توليد,1,-,ـــ,مرد,ويژه داوطلبان بومي استان آذربايجان غربي
ادامه دانشگاه تربيت دبير شهيد رجايي تهران,1363,مهندسي مكانيك,ساخت و توليد,1,-,ـــ,مرد,ويژه داوطلبان بومي استان اردبيل
ادامه دانشگاه تربيت دبير شهيد رجايي تهران,1364,مهندسي مكانيك,ساخت و توليد,1,-,ـــ,مرد,ويژه داوطلبان بومي استان اصفهان
ادامه دانشگاه تربيت دبير شهيد رجايي تهران,1365,مهندسي مكانيك,ساخت و توليد,1,-,ـــ,مرد,ويژه داوطلبان بومي استان البرز
ادامه دانشگاه تربيت دبير شهيد رجايي تهران,1366,مهندسي مكانيك,ساخت و توليد,1,-,ـــ,مرد,ويژه داوطلبان بومي استان بوشهر
ادامه دانشگاه تربيت دبير شهيد رجايي تهران,1367,مهندسي مكانيك,ساخت و توليد,4,-,ـــ,مرد,ويژه داوطلبان بومي استان تهران
ادامه دانشگاه تربيت دبير شهيد رجايي تهران,1368,مهندسي مكانيك,ساخت و توليد,7,-,ـــ,مرد,ويژه داوطلبان بومي استان خراسان رضوي
ادامه دانشگاه تربيت دبير شهيد رجايي تهران,1369,مهندسي مكانيك,ساخت و توليد,1,-,ـــ,مرد,ويژه داوطلبان بومي استان خراسان شمالي
ادامه دانشگاه تربيت دبير شهيد رجايي تهران,1370,مهندسي مكانيك,ساخت و توليد,1,-,ـــ,مرد,ويژه داوطلبان بومي استان خوزستان
ادامه دانشگاه تربيت دبير شهيد رجايي تهران,1371,مهندسي مكانيك,ساخت و توليد,1,-,ـــ,مرد,ويژه داوطلبان بومي استان سيستان و بلوچستان
ادامه دانشگاه تربيت دبير شهيد رجايي تهران,1372,مهندسي مكانيك,ساخت و توليد,2,-,ـــ,مرد,ويژه داوطلبان بومي استان فارس
ادامه دانشگاه تربيت دبير شهيد رجايي تهران,1373,مهندسي مكانيك,ساخت و توليد,1,-,ـــ,مرد,ويژه داوطلبان بومي استان قزوين
ادامه دانشگاه تربيت دبير شهيد رجايي تهران,1374,مهندسي مكانيك,ساخت و توليد,1,-,ـــ,مرد,ويژه داوطلبان بومي استان كرمان
ادامه دانشگاه تربيت دبير شهيد رجايي تهران,1375,مهندسي مكانيك,ساخت و توليد,1,-,ـــ,مرد,ويژه داوطلبان بومي استان كرمانشاه
ادامه دانشگاه تربيت دبير شهيد رجايي تهران,1376,مهندسي مكانيك,ساخت و توليد,1,-,ـــ,مرد,ويژه داوطلبان بومي استان كهكيلويه و بوير احمد
ادامه دانشگاه تربيت دبير شهيد رجايي تهران,1377,مهندسي مكانيك,ساخت و توليد,1,-,ـــ,مرد,ويژه داوطلبان بومي استان گلستان
ادامه دانشگاه تربيت دبير شهيد رجايي تهران,1378,مهندسي مكانيك,ساخت و توليد,4,-,ـــ,مرد,ويژه داوطلبان بومي استان مازندران
ادامه دانشگاه تربيت دبير شهيد رجايي تهران,1379,مهندسي مكانيك,ساخت و توليد,2,-,ـــ,مرد,ويژه داوطلبان بومي استان مركزي
ادامه دانشگاه تربيت دبير شهيد رجايي تهران,1380,مهندسي مكانيك,ساخت و توليد,1,-,ـــ,مرد,ويژه داوطلبان بومي استان هرمزگان
ادامه دانشگاه تربيت دبير شهيد رجايي تهران,1381,مهندسي مكانيك,ساخت و توليد,2,-,ـــ,مرد,ويژه داوطلبان بومي استان همدان
ادامه دانشگاه تربيت دبير شهيد رجايي تهران,1382,مهندسي مكانيك,ساخت و توليد,2,-,ـــ,مرد,ويژه داوطلبان بومي استان يزد
ادامه دانشگاه تربيت دبير شهيد رجايي تهران,1383,مهندسي مكانيك,مكانيك درحرارت و سيالات,2,-,ـــ,مرد,ويژه داوطلبان بومي استان آذربايجان شرقي
ادامه دانشگاه تربيت دبير شهيد رجايي تهران,1384,مهندسي مكانيك,مكانيك درحرارت و سيالات,1,-,ـــ,مرد,ويژه داوطلبان بومي استان آذربايجان غربي
ادامه دانشگاه تربيت دبير شهيد رجايي تهران,1385,مهندسي مكانيك,مكانيك درحرارت و سيالات,1,-,ـــ,مرد,ويژه داوطلبان بومي استان اصفهان
ادامه دانشگاه تربيت دبير شهيد رجايي تهران,1386,مهندسي مكانيك,مكانيك درحرارت و سيالات,2,-,ـــ,مرد,ويژه داوطلبان بومي استان تهران
ادامه دانشگاه تربيت دبير شهيد رجايي تهران,1387,مهندسي مكانيك,مكانيك درحرارت و سيالات,2,-,ـــ,مرد,ويژه داوطلبان بومي استان خراسان رضوي
ادامه دانشگاه تربيت دبير شهيد رجايي تهران,1388,مهندسي مكانيك,مكانيك درحرارت و سيالات,1,-,ـــ,مرد,ويژه داوطلبان بومي استان خوزستان
ادامه دانشگاه تربيت دبير شهيد رجايي تهران,1389,مهندسي مكانيك,مكانيك درحرارت و سيالات,1,-,ـــ,مرد,ويژه داوطلبان بومي استان سيستان و بلوچستان
ادامه دانشگاه تربيت دبير شهيد رجايي تهران,1390,مهندسي مكانيك,مكانيك درحرارت و سيالات,2,-,ـــ,مرد,ويژه داوطلبان بومي استان فارس
ادامه دانشگاه تربيت دبير شهيد رجايي تهران,1391,مهندسي مكانيك,مكانيك درحرارت و سيالات,1,-,ـــ,مرد,ويژه داوطلبان بومي استان كردستان
ادامه دانشگاه تربيت دبير شهيد رجايي تهران,1392,مهندسي مكانيك,مكانيك درحرارت و سيالات,2,-,ـــ,مرد,ويژه داوطلبان بومي استان كرمان
ادامه دانشگاه تربيت دبير شهيد رجايي تهران,1393,مهندسي مكانيك,مكانيك درحرارت و سيالات,1,-,ـــ,مرد,ويژه داوطلبان بومي استان گلستان
ادامه دانشگاه تربيت دبير شهيد رجايي تهران,1394,مهندسي مكانيك,مكانيك درحرارت و سيالات,1,-,ـــ,مرد,ويژه داوطلبان بومي استان گيلان
ادامه دانشگاه تربيت دبير شهيد رجايي تهران,1395,مهندسي مكانيك,مكانيك درحرارت و سيالات,2,-,ـــ,مرد,ويژه داوطلبان بومي استان مازندران
ادامه دانشگاه تربيت دبير شهيد رجايي تهران,1396,مهندسي مكانيك,مكانيك درحرارت و سيالات,1,-,ـــ,مرد,ويژه داوطلبان بومي استان همدان
ادامه دانشگاه تربيت دبير شهيد رجايي تهران,1397,مهندسي مكانيك,مكانيك در طراحي جامدات,1,-,ـــ,مرد,ويژه داوطلبان بومي استان  كهكيلويه و بوير احمد
ادامه دانشگاه تربيت دبير شهيد رجايي تهران,1398,مهندسي مكانيك,مكانيك در طراحي جامدات,2,-,ـــ,مرد,ويژه داوطلبان بومي استان آذربايجان شرقي
ادامه دانشگاه تربيت دبير شهيد رجايي تهران,1399,مهندسي مكانيك,مكانيك در طراحي جامدات,2,-,ـــ,مرد,ويژه داوطلبان بومي استان آذربايجان غربي
ادامه دانشگاه تربيت دبير شهيد رجايي تهران,1400,مهندسي مكانيك,مكانيك در طراحي جامدات,1,-,ـــ,مرد,ويژه داوطلبان بومي استان اردبيل
ادامه دانشگاه تربيت دبير شهيد رجايي تهران,1401,مهندسي مكانيك,مكانيك در طراحي جامدات,2,-,ـــ,مرد,ويژه داوطلبان بومي استان اصفهان
ادامه دانشگاه تربيت دبير شهيد رجايي تهران,1402,مهندسي مكانيك,مكانيك در طراحي جامدات,1,-,ـــ,مرد,ويژه داوطلبان بومي استان البرز
ادامه دانشگاه تربيت دبير شهيد رجايي تهران,1403,مهندسي مكانيك,مكانيك در طراحي جامدات,1,-,ـــ,مرد,ويژه داوطلبان بومي استان ايلام
ادامه دانشگاه تربيت دبير شهيد رجايي تهران,1404,مهندسي مكانيك,مكانيك در طراحي جامدات,1,-,ـــ,مرد,ويژه داوطلبان بومي استان بوشهر
ادامه دانشگاه تربيت دبير شهيد رجايي تهران,1405,مهندسي مكانيك,مكانيك در طراحي جامدات,3,-,ـــ,مرد,ويژه داوطلبان بومي استان تهران
ادامه دانشگاه تربيت دبير شهيد رجايي تهران,1406,مهندسي مكانيك,مكانيك در طراحي جامدات,1,-,ـــ,مرد,ويژه داوطلبان بومي استان چهار محال و بختياري
ادامه دانشگاه تربيت دبير شهيد رجايي تهران,1407,مهندسي مكانيك,مكانيك در طراحي جامدات,2,-,ـــ,مرد,ويژه داوطلبان بومي استان خراسان رضوي
ادامه دانشگاه تربيت دبير شهيد رجايي تهران,1408,مهندسي مكانيك,مكانيك در طراحي جامدات,1,-,ـــ,مرد,ويژه داوطلبان بومي استان خورستان
ادامه دانشگاه تربيت دبير شهيد رجايي تهران,1409,مهندسي مكانيك,مكانيك در طراحي جامدات,1,-,ـــ,مرد,ويژه داوطلبان بومي استان سمنان
ادامه دانشگاه تربيت دبير شهيد رجايي تهران,1410,مهندسي مكانيك,مكانيك در طراحي جامدات,1,-,ـــ,مرد,ويژه داوطلبان بومي استان سيستان و بلوچستان
ادامه دانشگاه تربيت دبير شهيد رجايي تهران,1411,مهندسي مكانيك,مكانيك در طراحي جامدات,2,-,ـــ,مرد,ويژه داوطلبان بومي استان فارس
ادامه دانشگاه تربيت دبير شهيد رجايي تهران,1412,مهندسي مكانيك,مكانيك در طراحي جامدات,1,-,ـــ,مرد,ويژه داوطلبان بومي استان قزوين
ادامه دانشگاه تربيت دبير شهيد رجايي تهران,1413,مهندسي مكانيك,مكانيك در طراحي جامدات,1,-,ـــ,مرد,ويژه داوطلبان بومي استان قم
ادامه دانشگاه تربيت دبير شهيد رجايي تهران,1414,مهندسي مكانيك,مكانيك در طراحي جامدات,1,-,ـــ,مرد,ويژه داوطلبان بومي استان كردستان
ادامه دانشگاه تربيت دبير شهيد رجايي تهران,1415,مهندسي مكانيك,مكانيك در طراحي جامدات,1,-,ـــ,مرد,ويژه داوطلبان بومي استان كرمان
ادامه دانشگاه تربيت دبير شهيد رجايي تهران,1416,مهندسي مكانيك,مكانيك در طراحي جامدات,1,-,ـــ,مرد,ويژه داوطلبان بومي استان كرمانشاه
ادامه دانشگاه تربيت دبير شهيد رجايي تهران,1417,مهندسي مكانيك,مكانيك در طراحي جامدات,2,-,ـــ,مرد,ويژه داوطلبان بومي استان گلستان
ادامه دانشگاه تربيت دبير شهيد رجايي تهران,1418,مهندسي مكانيك,مكانيك در طراحي جامدات,2,-,ـــ,مرد,ويژه داوطلبان بومي استان گيلان
ادامه دانشگاه تربيت دبير شهيد رجايي تهران,1419,مهندسي مكانيك,مكانيك در طراحي جامدات,1,-,ـــ,مرد,ويژه داوطلبان بومي استان لرستان
ادامه دانشگاه تربيت دبير شهيد رجايي تهران,1420,مهندسي مكانيك,مكانيك در طراحي جامدات,2,-,ـــ,مرد,ويژه داوطلبان بومي استان مازندران
ادامه دانشگاه تربيت دبير شهيد رجايي تهران,1421,مهندسي مكانيك,مكانيك در طراحي جامدات,1,-,ـــ,مرد,ويژه داوطلبان بومي استان مركزي
ادامه دانشگاه تربيت دبير شهيد رجايي تهران,1422,مهندسي مكانيك,مكانيك در طراحي جامدات,2,-,ـــ,مرد,ويژه داوطلبان بومي استان هرمزگان
ادامه دانشگاه تربيت دبير شهيد رجايي تهران,1423,مهندسي مكانيك,مكانيك در طراحي جامدات,1,-,ـــ,مرد,ويژه داوطلبان بومي استان همدان
ادامه دانشگاه تربيت دبير شهيد رجايي تهران,1424,مهندسي مكانيك,مكانيك در طراحي جامدات,2,-,ـــ,مرد,ويژه داوطلبان بومي استان يزد
ادامه دانشگاه تربيت دبير شهيد رجايي تهران,1425,مهندسي مواد,متالوژي صنعتي,1,-,ـــ,مرد,ويژه داوطلبان بومي استان  خراسان جنوبي
ادامه دانشگاه تربيت دبير شهيد رجايي تهران,1426,مهندسي مواد,متالوژي صنعتي,1,-,ـــ,مرد,ويژه داوطلبان بومي استان  خراسان شمالي
ادامه دانشگاه تربيت دبير شهيد رجايي تهران,1427,مهندسي مواد,متالوژي صنعتي,1,-,ـــ,مرد,ويژه داوطلبان بومي استان  كردستان
ادامه دانشگاه تربيت دبير شهيد رجايي تهران,1428,مهندسي مواد,متالوژي صنعتي,1,-,ـــ,مرد,ويژه داوطلبان بومي استان  مركزي
ادامه دانشگاه تربيت دبير شهيد رجايي تهران,1429,مهندسي مواد,متالوژي صنعتي,2,-,ـــ,مرد,ويژه داوطلبان بومي استان آذربايجان شرقي
ادامه دانشگاه تربيت دبير شهيد رجايي تهران,1430,مهندسي مواد,متالوژي صنعتي,2,-,ـــ,مرد,ويژه داوطلبان بومي استان آذربايجان غربي
ادامه دانشگاه تربيت دبير شهيد رجايي تهران,1431,مهندسي مواد,متالوژي صنعتي,3,-,ـــ,مرد,ويژه داوطلبان بومي استان اصفهان
ادامه دانشگاه تربيت دبير شهيد رجايي تهران,1432,مهندسي مواد,متالوژي صنعتي,3,-,ـــ,مرد,ويژه داوطلبان بومي استان تهران
ادامه دانشگاه تربيت دبير شهيد رجايي تهران,1433,مهندسي مواد,متالوژي صنعتي,1,-,ـــ,مرد,ويژه داوطلبان بومي استان چهار محال و بختياري
ادامه دانشگاه تربيت دبير شهيد رجايي تهران,1434,مهندسي مواد,متالوژي صنعتي,3,-,ـــ,مرد,ويژه داوطلبان بومي استان خراسان رضوي
ادامه دانشگاه تربيت دبير شهيد رجايي تهران,1435,مهندسي مواد,متالوژي صنعتي,1,-,ـــ,مرد,ويژه داوطلبان بومي استان خوزستان
ادامه دانشگاه تربيت دبير شهيد رجايي تهران,1436,مهندسي مواد,متالوژي صنعتي,1,-,ـــ,مرد,ويژه داوطلبان بومي استان زنجان
ادامه دانشگاه تربيت دبير شهيد رجايي تهران,1437,مهندسي مواد,متالوژي صنعتي,1,-,ـــ,مرد,ويژه داوطلبان بومي استان سمنان
ادامه دانشگاه تربيت دبير شهيد رجايي تهران,1438,مهندسي مواد,متالوژي صنعتي,1,-,ـــ,مرد,ويژه داوطلبان بومي استان سيستان و بلوچستان
ادامه دانشگاه تربيت دبير شهيد رجايي تهران,1439,مهندسي مواد,متالوژي صنعتي,2,-,ـــ,مرد,ويژه داوطلبان بومي استان فارس
ادامه دانشگاه تربيت دبير شهيد رجايي تهران,1440,مهندسي مواد,متالوژي صنعتي,1,-,ـــ,مرد,ويژه داوطلبان بومي استان قزوين
ادامه دانشگاه تربيت دبير شهيد رجايي تهران,1441,مهندسي مواد,متالوژي صنعتي,1,-,ـــ,مرد,ويژه داوطلبان بومي استان قم
ادامه دانشگاه تربيت دبير شهيد رجايي تهران,1442,مهندسي مواد,متالوژي صنعتي,2,-,ـــ,مرد,ويژه داوطلبان بومي استان كرمان
ادامه دانشگاه تربيت دبير شهيد رجايي تهران,1443,مهندسي مواد,متالوژي صنعتي,1,-,ـــ,مرد,ويژه داوطلبان بومي استان كرمانشاه
ادامه دانشگاه تربيت دبير شهيد رجايي تهران,1444,مهندسي مواد,متالوژي صنعتي,1,-,ـــ,مرد,ويژه داوطلبان بومي استان كهكيلويه و بوير احمد
ادامه دانشگاه تربيت دبير شهيد رجايي تهران,1445,مهندسي مواد,متالوژي صنعتي,2,-,ـــ,مرد,ويژه داوطلبان بومي استان گلستان
ادامه دانشگاه تربيت دبير شهيد رجايي تهران,1446,مهندسي مواد,متالوژي صنعتي,2,-,ـــ,مرد,ويژه داوطلبان بومي استان گيلان
ادامه دانشگاه تربيت دبير شهيد رجايي تهران,1447,مهندسي مواد,متالوژي صنعتي,1,-,ـــ,مرد,ويژه داوطلبان بومي استان لرستان
ادامه دانشگاه تربيت دبير شهيد رجايي تهران,1448,مهندسي مواد,متالوژي صنعتي,2,-,ـــ,مرد,ويژه داوطلبان بومي استان مازندران
ادامه دانشگاه تربيت دبير شهيد رجايي تهران,1449,مهندسي مواد,متالوژي صنعتي,2,-,ـــ,مرد,ويژه داوطلبان بومي استان هرمزگان
ادامه دانشگاه تربيت دبير شهيد رجايي تهران,1450,مهندسي مواد,متالوژي صنعتي,1,-,ـــ,مرد,ويژه داوطلبان بومي استان همدان
دانشگاه تفرش,1451,رياضيات وكاربردها,,60,-,زن,مرد,
دانشگاه تفرش,1452,فيزيك,,35,-,زن,مرد,
دانشگاه تفرش,1453,مهندسي برق,الكترونيك,30,-,زن,مرد,
دانشگاه تفرش,1454,مهندسي برق,قدرت,30,-,زن,مرد,
دانشگاه تفرش,1455,مهندسي برق,كنترل,30,-,زن,مرد,
دانشگاه تفرش,1456,مهندسي شيمي,,45,-,زن,مرد,
دانشگاه تفرش,1457,مهندسي صنايع,,30,-,زن,مرد,
دانشگاه تفرش,1458,مهندسي عمران,,35,-,زن,مرد,
دانشگاه تفرش,1459,مهندسي عمران,نقشه برداري,30,-,زن,مرد,گرايش نقشه برداري
دانشگاه تفرش,1460,مهندسي مكانيك,,30,-,زن,مرد,
دانشگاه تهران,1461,امار وكاربردها,,18,-,زن,مرد,
دانشگاه تهران,1462,رياضيات وكاربردها,,25,-,زن,مرد,
دانشگاه تهران,1463,علوم كامپيوتر,,18,-,زن,مرد,
دانشگاه تهران,1464,فيزيك,,40,-,زن,مرد,
دانشگاه تهران,1465,مهندسي برق,الکترونیک، بیوالکتریک، قدرت، کنترل، مخابرات,100,-,زن,مرد,
دانشگاه تهران,1466,مهندسي پليمر,صنايع پليمر,20,-,زن,مرد,
دانشگاه تهران,1467,مهندسي شهرسازي,,23,-,زن,مرد,
دانشگاه تهران,1468,مهندسي شيمي,,65,-,زن,مرد,
دانشگاه تهران,1469,مهندسي صنايع,,25,-,زن,مرد,
دانشگاه تهران,1470,مهندسي عمران,,75,-,زن,مرد,
دانشگاه تهران,1471,مهندسي عمران,نقشه برداري,32,-,زن,مرد,
دانشگاه تهران,1472,مهندسي فناوري اطلاعات,,17,-,زن,مرد,
دانشگاه تهران,1473,مهندسي كامپيوتر,سخت افزار,17,-,زن,مرد,
دانشگاه تهران,1474,مهندسي كامپيوتر,نرم افزار,17,-,زن,مرد,
دانشگاه تهران,1475,مهندسي معدن,,60,-,ـــ,مرد,
دانشگاه تهران,1476,مهندسي معماري,,30,-,زن,مرد,
دانشگاه تهران,1477,مهندسي مكانيك,,80,-,زن,مرد,
دانشگاه تهران,1478,مهندسي مواد,,50,-,زن,مرد,مهندسي متالورژي و مواد
دانشگاه تهران,1479,مهندسي نفت,,20,-,زن,مرد,
دانشگاه تهران,1480,مهندسي كشاورزي -مكانيك ماشينهاي كشاورزي,,15,-,7,8,پرديس كشاورزي و منابع طبيعي واقع دركرج
دانشگاه تهران,1481,مهندسي كشاورزي -مكانيك ماشينهاي كشاورزي,,18,-,9,9,محل تحصيل پرديس ابوريحان واقع درپاكدشت
